,Unnamed: 0,Easting Coord,Northing Coord,Depth,Standard Deviation 0.5,Standard Deviation 1,Standard Deviation 2,Standard Deviation 3,Mean 0.5,Mean 1,Mean 2,Mean 3,Dz 0.5,Dz 1,Dz 2,dz 3,Dp 1,Dp 2,Dp 3,Linearity,Planarity,Sphericity,Omnivariance,Anisotropy,Change of Curvature,Eigenentropy,Scattering,Label
10,10,300149.566,5991792.028,17.1,0.0300302877411824,0.0287309830628037,0.0361709717312089,0.0407838712198,17.082727272727272,17.0952,17.11455,17.12317880794702,0.0700000000000002,0.0700000000000002,0.0700000000000002,0.0700000000000002,0.003558562399121,0.0150722147955093,0.0234241388097871,0.2254603682930444,0.7700726355961298,0.0044669961108258,0.0850175998731659,0.9955330038891742,0.0025109496732484,0.7008750578421921,0.0044669961108258,1.0
11,11,300167.99,5991888.929,16.83,0.0559861093883514,0.0287683028388356,0.0274284816940386,0.03020570030832,16.717,16.733541666666667,16.7412,16.75070953436807,0.2099999999999973,0.2099999999999973,0.2099999999999973,0.2099999999999973,0.0964430532367259,0.0892150422587292,0.0794004328708979,0.4722444977297149,0.5178212055688454,0.0099342967014396,0.1129764434711485,0.9900657032985604,0.0064605336577525,0.6794307957050167,0.0099342967014396,1.0
12,12,300218.651,5991526.856,18.22,0.0338714146039508,0.0219857351257496,0.0300180407151326,0.0363492624142782,18.335454545454542,18.34921568627451,18.327487684729064,18.31757709251101,-0.0500000000000007,-0.0500000000000007,-0.0300000000000011,-0.0100000000000015,0.1295939776296109,0.1073843940830556,0.0975030677873292,0.0426701390342865,0.9476964489206045,0.0096334120451091,0.1066148409033318,0.9903665879548909,0.0048976064664203,0.7204519444435508,0.0096334120451091,1.0
13,13,300230.655,5991478.714,18.69,0.0277350098112619,0.0335093143716768,0.0428001898471456,0.0485379131008466,18.66230769230769,18.68979591836735,18.693467336683412,18.682163355408388,0.0700000000000002,0.0700000000000002,0.1000000000000014,0.120000000000001,0.0004588056981447,0.003548015767592,0.0079684597585583,0.0295457679495111,0.9675879151902844,0.0028663168602042,0.0712692377378408,0.997133683139796,0.0014525348462957,0.7029710918606608,0.0028663168602042,1.0
14,14,300231.286,5991480.591,18.68,0.0311764285473762,0.0227003551172436,0.0335800977262029,0.0430687595456327,18.714166666666667,18.723,18.70572864321608,18.685474613686534,0.009999999999998,0.009999999999998,0.0599999999999987,0.1000000000000014,0.0430177032903884,0.0258842822295264,0.0055434692949347,0.256331625374522,0.7377139743913295,0.0059544002341485,0.093855851769859,0.9940455997658516,0.0034032480142048,0.7027185267467619,0.0059544002341485,1.0
15,15,300179.789,5991834.329,17.28,0.0758137670395503,0.0460811174751121,0.0325727658424467,0.0308029733276868,17.2325,17.243,17.24462686567164,17.24325221238938,0.1799999999999997,0.1799999999999997,0.1799999999999997,0.1799999999999997,0.0365152013255283,0.0351452430186327,0.0366017170599661,0.2767181445476261,0.7087653892320858,0.014516466220288,0.126005679093552,0.985483533779712,0.0083533664633279,0.7228068753157334,0.014516466220288,1.0
16,16,300159.536,5991850.433,16.92,0.0389541299790443,0.031792695862479,0.0404596392972096,0.0512518186106486,16.889166666666668,16.8912,16.90295,16.915275938189847,0.0900000000000034,0.120000000000001,0.120000000000001,0.120000000000001,0.0296346439572516,0.0174448871985077,0.0052254180191084,0.2696016660089131,0.7277774830372382,0.0026208509538485,0.07164688754271,0.9973791490461514,0.0015123034855103,0.6912626909379698,0.0026208509538485,1.0
17,17,300158.326,5991850.874,16.91,0.0242930342928075,0.0277638854149295,0.0311546455652847,0.0351267664696339,16.885833333333334,16.875714285714285,16.892089552238804,16.901252747252748,0.0800000000000018,0.0800000000000018,0.1099999999999994,0.1099999999999994,0.0339425776328425,0.0178606518311426,0.008734772214666,0.254712469320299,0.7436224582410245,0.0016650724386764,0.0615136088695868,0.9983349275613236,0.0009531297161149,0.6893913164788857,0.0016650724386764,1.0
18,18,300191.594,5991474.491,18.37,0.0294803478454869,0.0344057917130439,0.0543861182227349,0.0670022100832114,18.36909090909091,18.39530612244898,18.405778894472363,18.410530973451326,0.0500000000000007,0.0500000000000007,0.0899999999999998,0.0899999999999998,0.023606772738276,0.0357979555556084,0.0404929546348284,0.4508617900760163,0.5474545239532533,0.0016836859707303,0.0628182251041959,0.9983163140292696,0.0010856733292116,0.6579653209209996,0.0016836859707303,1.0
19,19,300192.143,5991476.032,18.29,0.020223114472661,0.0233357627501063,0.0390876745562865,0.0587383291834893,18.306153846153848,18.32632653061225,18.34211055276382,18.35146017699115,0.009999999999998,0.009999999999998,0.009999999999998,0.0500000000000007,0.0373422997945454,0.0520177739672362,0.0618449701869394,0.0353939195771069,0.9624343914383492,0.0021716889845439,0.065056982696227,0.997828311015456,0.0011041862575039,0.7008412936114756,0.0021716889845439,1.0
20,20,300211.589,5991624.646,17.83,0.0296647939483825,0.0458711544678235,0.0355461300732455,0.0288493124403829,18.024,18.110425531914892,18.084228855721392,18.07090909090909,-0.1600000000000001,-0.1600000000000001,-0.1600000000000001,-0.1600000000000001,0.2812384629505686,0.2542730935674627,0.2408505868952488,0.7019458875070793,0.2926513810616413,0.0054027314312793,0.0899234255500067,0.9945972685687208,0.0041449254391989,0.5634535565616938,0.0054027314312793,1.0
21,21,300196.806,5991481.46,18.15,0.0541602560309063,0.0493615703341208,0.034417498969536,0.0397113847751439,18.19,18.25265306122449,18.252512562814072,18.24933774834437,0.0599999999999987,0.0599999999999987,0.0599999999999987,0.0599999999999987,0.1023646249595913,0.1022457492799731,0.0989614759728283,0.0513417945549309,0.935101212797567,0.013556992647502,0.1194018550638548,0.9864430073524978,0.0069090243825858,0.729270471780334,0.013556992647502,1.0
22,22,300199.895,5991679.079,17.98,0.0945515732285821,0.0770177744981799,0.0457008655078555,0.0331397496845728,18.08,18.18208333333333,18.212311557788944,18.20844444444445,0.0700000000000002,0.0700000000000002,0.0700000000000002,0.0700000000000002,0.2021088248438901,0.2323289674532134,0.2284545326547231,0.076909286334349,0.8759850334702363,0.0471056801954146,0.1784827986895904,0.9528943198045852,0.0239091292331014,0.7886794581917479,0.0471056801954146,1.0
23,23,300172.935,5991852.92,16.99,0.0344106220387095,0.0306463811937413,0.031586365610217,0.0509634498440295,17.0425,17.05938775510204,17.0627,17.046563192904657,0.0,0.0,0.009999999999998,0.0799999999999983,0.0685980200069025,0.0725775108730886,0.0565279207366984,0.253831535285146,0.7440837171442921,0.0020847475705617,0.0662764321020072,0.997915252429438,0.0011924746117505,0.6909494388114952,0.0020847475705617,1.0
24,24,300181.756,5991786.704,17.2,0.0433424898750801,0.0454850402757752,0.0302598666466649,0.0298904772735878,17.3975,17.476444444444443,17.464564102564104,17.46426966292135,-0.120000000000001,-0.120000000000001,-0.120000000000001,-0.120000000000001,0.2767234350903891,0.2646226122369626,0.2642919198515301,0.004427593440772,0.9650885942766556,0.0304838122825724,0.1539557396754028,0.9695161877174276,0.0150458866832424,0.7607901975730748,0.0304838122825724,1.0
25,25,300208.834,5991469.518,18.31,0.029603439603594,0.0346643281524179,0.0473626021287052,0.0622268376681462,18.35818181818182,18.38326530612245,18.389,18.38772123893805,0.0,0.0,0.009999999999998,0.0399999999999991,0.0737284936694777,0.0782130243824213,0.0774279400429804,0.2265716173464326,0.7692908093093108,0.0041375733442566,0.0829015937041523,0.9958624266557436,0.0023276623465338,0.6998065883696125,0.0041375733442566,1.0
26,26,300246.592,5991405.417,18.52,0.0415878041563322,0.0380688152413172,0.0287774616907338,0.02319870410904,18.5925,18.616122448979592,18.623231707317075,18.62172839506173,-0.0100000000000015,-0.0100000000000015,-0.0100000000000015,-0.0100000000000015,0.0952428750460967,0.1070464090444147,0.1046430317946942,0.2586147312000808,0.7342248622643442,0.0071604065355749,0.0997662303639741,0.992839593464425,0.0040950640504149,0.705886598436435,0.0071604065355749,1.0
27,27,300197.06,5991814.8,17.28,0.0311885759971056,0.0279941684889505,0.038174579335766,0.0413853357097958,17.305,17.332,17.35044776119403,17.34679203539823,0.0300000000000011,0.0300000000000011,0.0300000000000011,0.0300000000000011,0.0518762978899758,0.0710644652499468,0.0672277819085138,0.2552311209615052,0.7392941013048562,0.0054747777336385,0.0912775886978043,0.9945252222663616,0.0031280088989069,0.7014381193268144,0.0054747777336385,1.0
28,28,300139.807,5991874.202,17.25,0.0440041320373851,0.0621818432715938,0.0702131714654464,0.0900361609006916,17.338181818181816,17.40795918367347,17.4224,17.415244444444443,-0.0100000000000015,-0.0100000000000015,-0.0100000000000015,0.0399999999999991,0.1608822683010657,0.1733367760534747,0.1663622867345111,0.2241240836707772,0.760941407063805,0.0149345092654176,0.1263605367229898,0.9850654907345824,0.0083395255309945,0.7276720198585144,0.0149345092654176,1.0
29,29,300227.34,5991416.111,18.43,0.0504164475327073,0.0537182190585608,0.0423437132258289,0.044361011636083,18.477272727272727,18.53941176470588,18.560099502487564,18.56527593818985,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.1107071255682967,0.1298745427920948,0.1351887070486555,0.061399771054824,0.9158527155365912,0.0227475134085848,0.1414436957121481,0.9772524865914152,0.0115978991982758,0.7478337208820595,0.0227475134085848,1.0
30,30,300231.643,5991428.633,18.18,0.0512347538297975,0.0594418483337564,0.0329766536822376,0.0300820486129162,18.4475,18.585,18.57625641025641,18.557191011235957,-0.2100000000000008,-0.2100000000000008,-0.2100000000000008,-0.2100000000000008,0.4050144477805588,0.3964383846923738,0.3771501923692996,0.6991541797959533,0.2573541930880362,0.0434916271160104,0.1752837205615894,0.9565083728839896,0.0323517188357069,0.6661338896535369,0.0434916271160104,1.0
31,31,300190.39,5991814.724,17.36,0.0363917432168201,0.0329140294302192,0.0301932791788703,0.0358298580002021,17.33076923076923,17.341428571428573,17.34020202020202,17.335660792951543,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.1099999999999994,0.0200013696739915,0.0196332725172396,0.0243859622132731,0.0511084545056132,0.9480236192016572,0.0008679262927295,0.0480749419585295,0.9991320737072704,0.0004451453142238,0.6963751656702301,0.0008679262927295,1.0
32,32,300174.826,5991837.58,17.19,0.0287491765362967,0.028136571693557,0.0287581755908923,0.0350598404435063,17.200833333333332,17.22714285714286,17.24645,17.252926829268294,0.0400000000000027,0.0400000000000027,0.0400000000000027,0.0400000000000027,0.0361926644400227,0.0561905733411549,0.0627225884381914,0.2571803101911454,0.7374316468796684,0.005388042929186,0.0908193622486861,0.994611957070814,0.0030820381515801,0.7010150156214047,0.005388042929186,1.0
33,33,300173.353,5991882.877,16.62,0.0653104474449116,0.0408881784536179,0.0286842299461854,0.0353632884861766,16.656363636363636,16.673725490196077,16.682512077294685,16.67867256637168,0.0800000000000018,0.0800000000000018,0.0800000000000018,0.0800000000000018,0.0538210653758142,0.0627167403144994,0.0586642066118656,0.0461094222622142,0.943308589524988,0.0105819882127978,0.1100126541607101,0.9894180117872022,0.0053866815939357,0.7226476738338478,0.0105819882127978,1.0
34,34,300175.379,5991753.98,17.62,0.0503984126734168,0.0367945204438635,0.0319653060916941,0.0326470837020699,17.64,17.6582,17.645532994923858,17.638938053097345,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0368668534792959,0.0256363772150507,0.0189474284720745,0.4597600263588939,0.5363951306657757,0.0038448429753304,0.0826324485661643,0.9961551570246696,0.00249004648835,0.6637125801981376,0.0038448429753304,1.0
35,35,300205.093,5991486.891,18.23,0.0525875892721333,0.0455268478762921,0.035418605448836,0.0323241728066865,18.33363636363636,18.3674,18.360149253731343,18.354601769911504,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,0.1358477958856383,0.1302584257136914,0.1247029637015657,0.024605535108142,0.9636349752185944,0.0117594896732636,0.1134901243686603,0.9882405103267364,0.0059177547095676,0.7252252840058101,0.0117594896732636,0.0
36,36,300154.226,5991893.749,16.87,0.0212132034355962,0.0389405140742086,0.0356272325556626,0.0385165087293132,16.873333333333335,16.882,16.908730964467004,16.92,0.0300000000000011,0.0800000000000018,0.0800000000000018,0.0800000000000018,0.0120355514809489,0.0384808478411287,0.0497359969303943,0.3683889820249817,0.6301112792499621,0.001499738725056,0.0601366818761165,0.998500261274944,0.0009183325251537,0.6741640791383999,0.001499738725056,1.0
37,37,300222.742,5991498.871,18.43,0.0347196564708602,0.0315422275435465,0.0284608993329833,0.0321594770464086,18.50636363636364,18.529148936170213,18.53720812182741,18.530529801324505,-0.0100000000000015,-0.0100000000000015,-0.0100000000000015,-0.0100000000000015,0.0989928674825932,0.1073684093935298,0.100605214596726,0.4573527552649992,0.538147188537345,0.0045000561976557,0.0870389244693722,0.9954999438023442,0.0029086152268391,0.6665361768397611,0.0045000561976557,1.0
38,38,300196.335,5991638.257,18.21,0.0092441627773715,0.0277638854149297,0.0237505279156133,0.0260320593146183,18.18636363636364,18.154285714285717,18.153535353535357,18.145398230088496,0.0399999999999991,0.1300000000000025,0.1300000000000025,0.1300000000000025,0.0556583539964776,0.0562210930149831,0.064468599515294,0.4568602471001158,0.5423405689383235,0.0007991839615607,0.0490406250401559,0.9992008160384394,0.0005176266641641,0.6527561880300538,0.0007991839615607,1.0
39,39,300198.701,5991734.284,17.65,0.0365756445982535,0.026985451934259,0.0199160718076607,0.0216904957194001,17.784,17.799787234042554,17.792311557788945,17.78511111111111,-0.0800000000000018,-0.0800000000000018,-0.0800000000000018,-0.0800000000000018,0.1497560750322009,0.1423725163022027,0.1352503026500926,0.0792168130704724,0.908223818463196,0.0125593684663316,0.1169677808565969,0.9874406315336682,0.0064961940817363,0.7269925799046344,0.0125593684663316,1.0
40,40,300157.768,5991836.983,17.01,0.0435124503255486,0.0422644081141179,0.0332977208844482,0.0358674226964143,17.064,17.112173913043478,17.123553299492386,17.108094170403586,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.1020894760149531,0.1136510255073517,0.0983205276861554,0.0697566515379404,0.9216211323962056,0.0086222160658539,0.1032422500630034,0.991377783934146,0.0044470417256357,0.7179346479427504,0.0086222160658539,1.0
41,41,300188.499,5991857.206,16.92,0.0287711275027202,0.0222112471613489,0.0266267708260523,0.0262162500472289,16.934444444444445,16.93744680851064,16.9334,16.929575892857144,0.0400000000000027,0.0400000000000027,0.0700000000000002,0.0700000000000002,0.0176441394723951,0.0132561390928458,0.0094000175522523,0.3639989020054733,0.6330301135446988,0.0029709844498278,0.0754306514821541,0.997029015550172,0.0018127120538849,0.6802305936622827,0.0029709844498278,1.0
42,42,300197.418,5991629.445,18.07,0.0464089202501837,0.0347733184132517,0.0267686439982966,0.0307443743253413,18.144166666666667,18.1730612244898,18.17485,18.16387527839644,0.0199999999999995,0.0199999999999995,0.0199999999999995,0.0199999999999995,0.1026250572758726,0.1047291005579609,0.0937408958675405,0.2489991681883378,0.7384089653904197,0.0125918664212423,0.1199071875391478,0.9874081335787576,0.007139894848657,0.7205254008157628,0.0125918664212423,1.0
43,43,300186.08,5991671.181,17.82,0.0569209978830308,0.0649578245011507,0.0387056979882873,0.028873603421579,17.951999999999998,18.049787234042554,18.081969696969697,18.078106904231625,-0.0700000000000002,-0.0700000000000002,-0.0700000000000002,-0.0700000000000002,0.2292333403838711,0.261943431740292,0.2580695825217845,0.0756378396863818,0.8979012627821588,0.0264608975314593,0.1487982064766912,0.9735391024685406,0.0135639659501916,0.7547843819975557,0.0264608975314593,1.0
44,44,300209.836,5991497.285,18.24,0.0343834585552737,0.0325919321696828,0.0274481944859597,0.0319644727642015,18.356,18.39875,18.405075376884422,18.39330376940133,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,0.1584506013459758,0.165191664473241,0.1532870580566054,0.4907182935107944,0.5039061449911301,0.0053755614980754,0.0923590798004374,0.9946244385019244,0.0035490282928617,0.6606123362010385,0.0053755614980754,1.0
45,45,300183.713,5991729.426,17.64,0.0441073071662109,0.0359727788240845,0.0270588082604832,0.0246920908282306,17.666363636363638,17.6928,17.695970149253732,17.693907284768212,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.0399999999999991,0.0523443317215424,0.0560264215746428,0.0540163822806789,0.2372415011930125,0.7561840874501594,0.006574411356828,0.0967397782507017,0.993425588643172,0.0037157571190033,0.7060203654558144,0.006574411356828,1.0
46,46,300156.661,5991777.434,16.99,0.0751664818918641,0.0486919817927866,0.0285824154699583,0.0250329785192093,17.2225,17.288666666666668,17.31122448979592,17.313758389261746,-0.1400000000000005,-0.1400000000000005,-0.1400000000000005,-0.1400000000000005,0.2985703724116319,0.3212202416234504,0.3237534625150147,0.4270374693958608,0.5550616638966394,0.0179008667074998,0.1365737404246214,0.9820991332925,0.011252296543971,0.7101285217978142,0.0179008667074998,1.0
47,47,300196.629,5991833.107,17.22,0.0233549683248446,0.0238541318819846,0.0527004004508748,0.0625336869362784,17.203636363636363,17.204313725490195,17.197246376811595,17.187853982300886,0.0499999999999971,0.0700000000000002,0.1400000000000005,0.1699999999999981,0.0159542996443633,0.0232436176593182,0.0319715620498755,0.0460172487239445,0.9513410266196902,0.0026417246563652,0.0695507592670066,0.9973582753436347,0.0013501439284133,0.7022047357433555,0.0026417246563652,1.0
48,48,300157.642,5991802.979,17.05,0.0369274472937996,0.0335486244737636,0.029352450535335,0.0347065691922641,17.09,17.124897959183674,17.13192893401015,17.12966814159292,0.0199999999999995,0.0199999999999995,0.0199999999999995,0.0199999999999995,0.0737777537869988,0.0820770362042822,0.0798747696826467,0.2582420115791717,0.7368227588035364,0.0049352296172917,0.0882347984328148,0.995064770382708,0.002825470189227,0.6995923656812312,0.0049352296172917,1.0
49,49,300179.032,5991786.733,17.41,0.0462361090250659,0.034409247299563,0.0310180689762446,0.0360325229931971,17.394,17.421702127659575,17.4413,17.452930648769573,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.1700000000000017,0.0112727901723701,0.0311272961698705,0.042701410857262,0.0533369335456923,0.94275401573592,0.0039090507183876,0.0792976349154051,0.9960909492816123,0.0020040534179549,0.7058358179785648,0.0039090507183876,1.0
50,50,300156.42,5991796.977,17.18,0.0488597250020177,0.0454568645048495,0.0393540494235363,0.0458502428108125,17.145454545454545,17.165,17.18255,17.178185840707965,0.1000000000000014,0.1099999999999994,0.1099999999999994,0.1099999999999994,0.0158034061023499,0.0031713467606095,0.0017913953761308,0.2303541632021573,0.7684619460388012,0.0011838907590413,0.054746628771613,0.9988161092409586,0.0006685514370004,0.6897490039381605,0.0011838907590413,1.0
51,51,300214.718,5991419.832,18.36,0.0358785831279984,0.0344880931834247,0.0253472908421772,0.0293025695525718,18.455454545454543,18.5006,18.511859296482413,18.501106194690266,-0.0300000000000011,-0.0300000000000011,-0.0300000000000011,-0.0300000000000011,0.1405631978268502,0.1517715288573527,0.1411927977460436,0.2297233073835708,0.7569343586912403,0.0133423339251888,0.1218963657825209,0.9866576660748112,0.0074804841878476,0.7236545807518778,0.0133423339251888,1.0
52,52,300145.388,5991852.956,17.01,0.0381125189742703,0.0263544649562316,0.0213790274350901,0.0209576258838502,16.967692307692307,16.966326530612246,16.97085,16.97484513274336,0.1100000000000029,0.1100000000000029,0.1100000000000029,0.1100000000000029,0.0451576768537052,0.0392457913912949,0.0352530782838584,0.021157686251215,0.9766887280831154,0.0021535856656695,0.0647253964229167,0.9978464143343306,0.0010871227276674,0.7008418437382968,0.0021535856656695,1.0
53,53,300154.808,5991879.382,17.05,0.0228988858759323,0.0227620790987545,0.0309864616247175,0.0474233772373131,17.09076923076923,17.108367346938774,17.1092,17.096637168141594,0.0,0.0,0.0899999999999998,0.1700000000000017,0.0586940958746708,0.0595388338006159,0.046511482400092,0.0337908856929313,0.9621532424874348,0.0040558718196339,0.0800191273538025,0.995944128180366,0.0020585412866759,0.7063629878406619,0.0040558718196339,1.0
54,54,300193.002,5991543.214,18.23,0.0356526452189889,0.0246267229988364,0.0242406634810546,0.0336508949044182,18.184,18.18021276595745,18.16462311557789,18.150448430493277,0.1099999999999994,0.129999999999999,0.1999999999999993,0.3000000000000007,0.0497203608792915,0.0654511880602513,0.0795887462609243,0.0812696288783687,0.908509976422156,0.0102203946994751,0.1093698049386381,0.9897796053005248,0.0052984217537167,0.7216319924100405,0.0102203946994751,1.0
55,55,300211.603,5991428.995,18.42,0.0418003914727206,0.0316872471611695,0.0253104621950997,0.0297508817702264,18.44454545454545,18.47204081632653,18.47781725888325,18.477991169977926,0.0400000000000027,0.0400000000000027,0.0400000000000027,0.0400000000000027,0.0518379680870566,0.0580208151295664,0.0583480666318791,0.4409989419864942,0.5558104141399651,0.0031906438735406,0.0776299537877491,0.9968093561264594,0.0020424150696015,0.6659446927758704,0.0031906438735406,1.0
56,56,300148.561,5991865.773,17.03,0.0417786374293671,0.0307101326095791,0.0297978060129538,0.0357378555469126,17.036363636363635,17.058367346938773,17.07859296482412,17.084282560706402,0.0600000000000022,0.0600000000000022,0.0600000000000022,0.0600000000000022,0.0286614450451452,0.0488966544435243,0.0544459422781073,0.2294196767868857,0.7676035069217463,0.0029768162913679,0.0743609275005952,0.997023183708632,0.0016784439728847,0.6959817551444148,0.0029768162913679,1.0
57,57,300188.059,5991836.243,17.15,0.0342539535431073,0.0321537750229573,0.0425790319372416,0.0582374226677474,17.122,17.132916666666667,17.144824120603015,17.150378619153674,0.0799999999999983,0.0799999999999983,0.0799999999999983,0.129999999999999,0.0178377035190351,0.0055842624278739,9.438692359253764e-05,0.0638065548797819,0.9355686922818672,0.0006247528383508,0.0431786527679317,0.9993752471616492,0.0003225665883402,0.6952963593889858,0.0006247528383508,1.0
58,58,300172.311,5991789.397,17.29,0.0360450055381105,0.0342601644077818,0.0289077513553358,0.0291138529153451,17.369166666666665,17.390833333333333,17.401306532663316,17.40842222222222,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,0.0999244205013383,0.1111041210060648,0.1184293513833836,0.2540986603346726,0.7395468216587556,0.0063545180065717,0.0958643532863666,0.9936454819934282,0.0036264783928384,0.7040422368360861,0.0063545180065717,1.0
59,59,300182.477,5991765.907,17.47,0.0348764051525335,0.0396477173285134,0.0254965196902669,0.0198969008068443,17.55818181818182,17.619375,17.640659898477157,17.643755555555554,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,-0.0199999999999995,0.1494682225820724,0.1706684839864465,0.1737652546553363,0.2317010597900138,0.7542575855723508,0.0140413546376353,0.1239716710281897,0.9859586453623644,0.0078780436475716,0.7251507509309599,0.0140413546376353,1.0
60,60,300194.835,5991743.02,17.43,0.083751332611999,0.0520509589304692,0.0289277039172736,0.0291978171759402,17.64857142857143,17.71953488372093,17.71630769230769,17.700913140311805,-0.1499999999999985,-0.1499999999999985,-0.1499999999999985,-0.1499999999999985,0.2890668908221414,0.286166528963804,0.2709275223096483,0.4245258614371037,0.5605112100999362,0.0149629284629601,0.1288737051524313,0.9850370715370398,0.0094080606980199,0.7034785534894654,0.0149629284629601,1.0
