,Unnamed: 0,Easting Coord,Northing Coord,Depth,Standard Deviation 0.5,Standard Deviation 1,Standard Deviation 2,Standard Deviation 3,Mean 0.5,Mean 1,Mean 2,Mean 3,Dz 0.5,Dz 1,Dz 2,dz 3,Dp 1,Dp 2,Dp 3,Linearity,Planarity,Sphericity,Omnivariance,Anisotropy,Change of Curvature,Eigenentropy,Scattering,Label
0,0,300348.292,5990403.4,18.61,0.1347612928871127,0.1444651870688628,0.0989115301107619,0.0725569899425051,18.641666666666666,18.72636363636364,18.80554794520548,18.806565656565656,0.2100000000000008,0.25,0.25,0.25,0.1067460781778208,0.195997792383423,0.2068244553520344,0.1196093010348764,0.8235591595308616,0.0568315394342619,0.190213867582618,0.943168460565738,0.0293366131710415,0.8032761299582314,0.0568315394342619,1.0
1,1,300362.169,5990517.021,18.14,0.0275378527364314,0.1036339712642526,0.0698811212921524,0.062359404920723,18.4075,18.631666666666668,18.65462365591398,18.614227272727277,-0.2399999999999984,-0.2399999999999984,-0.2399999999999984,-0.2399999999999984,0.4937033983878791,0.5145375302527101,0.4739505018951604,0.6883101372995903,0.3108345585226532,0.0008553041777564,0.0490343210819035,0.9991446958222436,0.000651637901186,0.5534009699725905,0.0008553041777564,1.0
2,2,300307.8,5990853.888,18.11,0.0343334804351067,0.0423071343513273,0.040284914941691,0.0537662767485147,18.191666666666663,18.20875,18.2168,18.195144124168515,-0.0300000000000011,-0.0100000000000015,-0.0100000000000015,0.0399999999999991,0.0986493684176821,0.1070848304807441,0.0851988291105954,0.2586323007103517,0.7293507094810497,0.0120169898085985,0.1182313298486242,0.9879830101914016,0.0068535957244948,0.7183835212343758,0.0120169898085985,1.0
3,3,300323.788,5990871.999,18.16,0.0500277700660121,0.0402672233381235,0.0649699574870511,0.0762019953302151,18.085555555555555,18.089130434782607,18.07673366834171,18.070470852017937,0.1499999999999985,0.1499999999999985,0.1999999999999993,0.2100000000000008,0.070908238121774,0.0835693376138806,0.0893495492346119,0.3465402770307199,0.6524497891014382,0.0010099338678418,0.0526233445728382,0.998990066132158,0.00061042755524,0.675739191249042,0.0010099338678418,1.0
4,4,300292.53,5990885.0,18.1,0.0350396600693809,0.0280907619884353,0.0374761224440914,0.0424898241987578,18.134444444444444,18.151333333333334,18.16730964467005,18.168651685393257,0.0100000000000015,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0513256121485028,0.0675260753487236,0.0688439071382163,0.3654891710200029,0.6333014648910833,0.0012093640889137,0.0559701349265785,0.9987906359110862,0.0007393465545257,0.6735101025945056,0.0012093640889137,1.0
5,5,300293.333,5990886.968,18.2,0.0267423169368608,0.0263423303325071,0.0384880933969628,0.0413085899761084,18.183333333333334,18.2014,18.203333333333333,18.200842572062083,0.0599999999999987,0.0599999999999987,0.0999999999999978,0.120000000000001,0.0015124777855817,0.0038982793921604,0.0013069816050119,0.2566565407463034,0.7396573239315122,0.0036861353221844,0.0800976924086012,0.9963138646778156,0.0021099444071405,0.6959384269129035,0.0036861353221844,1.0
6,6,300308.741,5990813.257,17.96,0.0413790070231536,0.0390218568754698,0.0261119366459877,0.0294679119759522,18.027,18.05130434782609,18.048969072164947,18.036415525114155,0.0,0.0,0.0,0.0,0.0922990669787395,0.0889801385833379,0.0764178741592331,0.0668416449505439,0.9266238661922486,0.0065344888572074,0.0941866520923499,0.9934655111427924,0.0033688266045497,0.712758737687741,0.0065344888572074,1.0
7,7,300311.412,5990876.702,17.75,0.0702139587261677,0.073585282095739,0.0453349449422496,0.038729807207933,18.036,18.175263157894737,18.1689417989418,18.15828828828829,-0.2100000000000008,-0.2100000000000008,-0.2100000000000008,-0.2100000000000008,0.4258783349359873,0.4191835882666055,0.4081902086763875,0.2382737525233249,0.7527928745715907,0.0089333729050843,0.10702117410749,0.9910666270949156,0.0050452231486243,0.7122402325866426,0.0089333729050843,1.0
8,8,300297.069,5990837.088,18.2,0.029374798516395,0.0359184639763695,0.0288663094124529,0.0265653417670388,18.174166666666668,18.18877551020408,18.19155,18.18117256637168,0.0799999999999983,0.1099999999999994,0.1099999999999994,0.1099999999999994,0.0112711912806844,0.0085349416258395,0.0188133154588285,0.2534805291274264,0.7414759676166786,0.005043503255895,0.0888175369894168,0.994956496744105,0.0028794301605995,0.7003328352308857,0.005043503255895,1.0
9,9,300295.635,5990838.151,18.24,0.0368288424521271,0.0260783134303684,0.0290841895223159,0.0285145740868979,18.19818181818182,18.198627450980396,18.196960784313724,18.195165562913907,0.0999999999999978,0.0999999999999978,0.1499999999999985,0.1899999999999977,0.0414183091634186,0.0430331051502435,0.0448428838171821,0.063006158537402,0.9325898901858828,0.004403951276715,0.0826187365297188,0.9955960487232848,0.0022684435375302,0.7071245463741026,0.004403951276715,1.0
10,10,300299.483,5990820.617,17.97,0.0358024884863912,0.0294260721097255,0.0336895996199507,0.0326176797909804,18.08727272727273,18.10913043478261,18.094416243654823,18.087522123893805,-0.0600000000000022,-0.0600000000000022,-0.0199999999999995,-0.0199999999999995,0.1391501563848578,0.1243607091491867,0.1175272797117941,0.453752427587698,0.5355819125033648,0.010665659908937,0.1155743183534142,0.9893343400910628,0.0068505165782651,0.6859662782177868,0.010665659908937,1.0
11,11,300300.898,5990819.447,18.08,0.0389541299790436,0.0358978060927058,0.0288649281932588,0.0304559186277566,18.06083333333333,18.06583333333333,18.078855721393037,18.075622222222226,0.0799999999999983,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.0152329810080118,0.0009815149605856,0.004385009255202,0.2448384153413664,0.7535055583222496,0.0016560263363839,0.0613256791473746,0.998343973663616,0.0009426284925764,0.6902509244017961,0.0016560263363839,1.0
12,12,300288.667,5990805.588,18.16,0.0339339822525321,0.0317609587922243,0.0269796311596812,0.0301654159319677,18.116666666666667,18.10530612244898,18.10547263681592,18.09836283185841,0.1000000000000014,0.129999999999999,0.129999999999999,0.1499999999999985,0.0538086255692178,0.0544934259050933,0.0615696754175587,0.2570053920774529,0.7340920000027151,0.008902607919832,0.1071500424010409,0.991097392080168,0.0050816953410998,0.7106805387548288,0.008902607919832,1.0
13,13,300298.579,5990768.207,18.07,0.0338445644890656,0.0362394518769314,0.028845613845082,0.0274711610049279,18.07,18.09125,18.10050251256281,18.101111111111116,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0217369637102819,0.0306483007152564,0.0312176399311283,0.263203307634748,0.7337662681079454,0.0030304242573065,0.0751238098969239,0.9969695757426934,0.0017417961982276,0.693238221080054,0.0030304242573065,1.0
14,14,300299.788,5990766.662,18.04,0.0250302846870569,0.0194369729733656,0.0185894550537658,0.0215851727964219,18.074166666666667,18.0924,18.0996,18.1020177383592,0.009999999999998,0.009999999999998,0.009999999999998,0.0199999999999995,0.0525538364454405,0.059634993202053,0.0619764727380243,0.2617110047305442,0.7357250776872275,0.0025639175822283,0.0710582880241673,0.9974360824177716,0.0014727939180274,0.6918414076055983,0.0025639175822283,1.0
15,15,300283.376,5990864.897,17.95,0.0705336798983289,0.0567523861466045,0.0500206992330053,0.0530148844653145,18.12,18.177142857142854,18.1738,18.167361419068737,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,0.2273331708856858,0.2247412600263487,0.217249154462479,0.4225233279047214,0.5496334018589253,0.0278432702363533,0.1572256124129476,0.9721567297636468,0.017344374477721,0.7329575425238103,0.0278432702363533,1.0
16,16,300315.473,5990802.468,17.98,0.0301846171271248,0.0277053161155547,0.0353054154742448,0.0408446617183972,18.07,18.094565217391303,18.0826,18.067488789237668,-0.0399999999999991,-0.0399999999999991,-0.0199999999999995,0.0199999999999995,0.1148534818203188,0.1022609604697209,0.0874327352939872,0.0786451837981305,0.913232065127544,0.0081227510743254,0.1013764201586335,0.9918772489256746,0.0042098188712254,0.7166247969740246,0.0081227510743254,1.0
17,17,300323.675,5990867.374,17.85,0.0542919795883239,0.0647433541203141,0.0566263053848514,0.0626356855221658,18.06142857142857,18.171136363636364,18.186071428571427,18.172774049217,-0.1099999999999994,-0.1099999999999994,-0.1099999999999994,-0.1099999999999994,0.3233482846990228,0.33690108772862,0.3230457121117069,0.3804174848303351,0.5785361107376801,0.0410464044319847,0.1770865162240784,0.9589535955680152,0.0247173850506174,0.7647273057807018,0.0410464044319847,1.0
18,18,300320.95,5990665.794,18.01,0.0746141590267738,0.0872235954124213,0.0586736616769252,0.0409059737500951,18.064545454545453,18.180851063829788,18.242020202020203,18.245555555555555,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.1697396248346194,0.2319198048207909,0.2354920298666911,0.2689146569680383,0.7145825948413735,0.016502748190588,0.1312408517014853,0.983497251809412,0.009443156698924,0.7280279360818406,0.016502748190588,1.0
19,19,300361.213,5990450.741,18.65,0.0367574633389075,0.0415932686861709,0.0272886017113603,0.0256188096140371,18.698,18.748,18.756633165829147,18.74828125,0.009999999999998,0.009999999999998,0.009999999999998,0.009999999999998,0.0975165935478798,0.1067374845588347,0.0984073843355872,0.0787636503141618,0.90775810642368,0.0134782432621581,0.1196881657445323,0.986521756737842,0.0069665279371366,0.7290260517583054,0.0134782432621581,1.0
20,20,300338.852,5990721.595,17.96,0.0485994317035163,0.0422713143254514,0.0300503781531253,0.027532610895856,18.184285714285718,18.248510638297876,18.258994974874373,18.255701559020043,-0.1600000000000001,-0.1600000000000001,-0.1600000000000001,-0.1600000000000001,0.2886280475358945,0.299111099280708,0.2956874474330107,0.3992476465366129,0.5939336153379305,0.0068187381254564,0.0995320562523572,0.9931812618745436,0.0042416401745052,0.686310246075617,0.0068187381254564,1.0
21,21,300288.138,5990775.47,18.23,0.0291987003574492,0.0245798020062544,0.0340939221693982,0.0400989954732681,18.232307692307693,18.25,18.2520202020202,18.243907284768213,0.0599999999999987,0.0599999999999987,0.0700000000000002,0.0899999999999998,0.0192994998651556,0.0218884290807182,0.0139404274232219,0.0430315852021726,0.9534925680259206,0.0034758467719067,0.0761432792291849,0.9965241532280932,0.001772989337184,0.7046803518977088,0.0034758467719067,1.0
22,22,300316.72,5990771.559,17.99,0.0399444058105211,0.0419721074216966,0.0397186691761693,0.0418107679609598,18.128,18.16145833333333,18.17030303030303,18.16603982300885,-0.0700000000000002,-0.0700000000000002,-0.0700000000000002,-0.0700000000000002,0.1713026957004331,0.1805173397006001,0.1765431385865667,0.0807284841095494,0.913117034228336,0.0061544816621146,0.0925447096125984,0.9938455183378854,0.0031964259701165,0.711606633397438,0.0061544816621146,1.0
23,23,300294.621,5990738.363,18.01,0.0648775069580426,0.0575527038938239,0.0324177043593584,0.0287599677976371,18.099090909090908,18.17274509803921,18.17768115942029,18.163325942350333,0.0100000000000015,0.0100000000000015,0.0100000000000015,0.0100000000000015,0.1627034968769294,0.167627124745195,0.1533582679298888,0.0686592834093713,0.9038794061048776,0.027461310485751,0.1504132417343199,0.972538689514249,0.0140194415291363,0.7565524813035112,0.027461310485751,1.0
24,24,300324.72,5990814.447,17.96,0.0573972511924082,0.0546167849408852,0.0386102543178677,0.035219913153238,17.965,18.02408163265306,18.034824120603016,18.031169977924947,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.0899999999999998,0.0635509106796234,0.0743435811309609,0.0710602272320102,0.1063168411002846,0.8784481763527823,0.0152349825469331,0.1250896007399629,0.9847650174530668,0.0079809512079902,0.7325535313157716,0.0152349825469331,1.0
25,25,300340.095,5990791.702,18.35,0.0238683256575951,0.0205494260641177,0.0190247286053563,0.0230685045463388,18.363333333333333,18.378367346938777,18.379253731343283,18.366066666666665,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0500000000000007,0.0282648268112097,0.0292739124375884,0.0161045695640495,0.2628626488353604,0.7363996832235246,0.000737667941115,0.0469661075769964,0.999262332058885,0.0004244654724909,0.6850851727623415,0.000737667941115,1.0
26,26,300294.214,5990802.536,17.9,0.0498998997994989,0.053685881878232,0.0432436092629995,0.0388739832962417,17.997,18.05978260869565,18.10020202020202,18.097354260089688,0.0,0.0,0.0,0.0,0.1596321072902356,0.1994569154048804,0.197275222002645,0.0827120959617698,0.8866005541992872,0.0306873498389428,0.1561606404587431,0.969312650161057,0.0157534597926046,0.7623280810298227,0.0306873498389428,1.0
27,27,300297.185,5990773.941,17.79,0.0432393669836043,0.0512224303771049,0.0330042494449328,0.0278513208838208,17.96875,18.06111111111111,18.078418367346934,18.077578475336324,-0.0800000000000018,-0.0800000000000018,-0.0800000000000018,-0.0800000000000018,0.2711740115555585,0.2885328738047975,0.2876317622867645,0.4851215548359739,0.4940436997430099,0.0208347454210161,0.1436109389977905,0.9791652545789838,0.0135668206464248,0.7040742307515262,0.0208347454210161,1.0
28,28,300368.348,5990585.034,18.2,0.0517365119298409,0.0389501448461204,0.0300927483210256,0.0319797643834244,18.341,18.38212765957447,18.3689898989899,18.34835680751174,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,0.181706060655415,0.1689693505031755,0.1486575242670369,0.4752822094666502,0.5169855685469489,0.0077322219864009,0.1040775476785633,0.992267778013599,0.0050456601672031,0.6722164337558219,0.0077322219864009,1.0
29,29,300331.117,5990651.834,18.03,0.0262158869251594,0.0189532184548144,0.0224032817947703,0.0298234662189803,18.185454545454544,18.1914,18.18145,18.177152317880797,-0.0999999999999978,-0.0999999999999978,-0.0899999999999998,-0.0799999999999983,0.1610555655643111,0.1514918673565262,0.146993300266331,0.0503125445066794,0.9405478506981118,0.0091396047952087,0.1049155699966626,0.9908603952047912,0.0046658558994291,0.7192804727203734,0.0091396047952087,1.0
30,30,300329.67,5990650.329,18.06,0.0288675134594811,0.0335714285714283,0.0383050110213629,0.0386405974122316,18.15833333333333,18.18020408163265,18.18725,18.184666666666665,-0.0600000000000022,-0.0600000000000022,-0.0600000000000022,-0.0500000000000007,0.1187612943613203,0.1268676885811146,0.1245709362847264,0.2584084355416368,0.732100527254246,0.0094910372041172,0.109442545577872,0.9905089627958829,0.0054200967990353,0.7120873417933814,0.0094910372041172,1.0
31,31,300292.875,5990837.614,17.95,0.044680685271867,0.0346471524092241,0.0322465564355424,0.0293785845544853,18.151818181818182,18.18530612244898,18.1919801980198,18.1859375,-0.129999999999999,-0.129999999999999,-0.129999999999999,-0.129999999999999,0.2358142477460205,0.2425316609296715,0.2358760648785391,0.0386400190353802,0.9446761404014348,0.0166838405631849,0.1274944994181839,0.983316159436815,0.0084345151414788,0.7357856093522502,0.0166838405631849,1.0
