,Easting Coord,Northing Coord,Depth,Standard Deviation 0.5,Standard Deviation 1,Standard Deviation 2,Standard Deviation 3,Mean 0.5,Mean 1,Mean 2,Mean 3,Dz 0.5,Dz 1,Dz 2,dz 3,Dp 1,Dp 2,Dp 3,Linearity,Planarity,Sphericity,Omnivariance,Anisotropy,Change of Curvature,Eigenentropy,Scattering,Label
0,300199.651,5991510.544,18.37,0.056455936156197886,0.08891160157969934,0.06455413085059243,0.05320451276134322,18.395454545454545,18.342340425531916,18.331818181818182,18.30801339285714,0.08000000000000185,0.240000000000002,0.240000000000002,0.240000000000002,0.025982821607613005,0.037444523273734376,0.06174709612241713,0.3812458353115285,0.6113557177294879,0.007398446958983588,0.10210764636634034,0.9926015530410164,0.004549663362461548,0.6911986062404617,0.007398446958983588,1.0
1,300188.093,5991682.361,17.46,0.09255628917943215,0.1773433581126361,0.07851150544126807,0.06267816888408112,17.725,18.0544,18.09272222222222,18.063439635535307,-0.18999999999999773,-0.18999999999999773,-0.18999999999999773,-0.18999999999999773,0.582470363820903,0.6397094183193985,0.6050938990301802,0.7304874581355923,0.2459540168153407,0.02355852504906696,0.14320338966645488,0.976441474950933,0.018219048938509248,0.5985886219877219,0.02355852504906696,1.0
2,300147.567,5991874.757,17.25,0.051088159097779404,0.04759462392907771,0.051168717522632925,0.06003878191490933,17.219,17.266666666666666,17.27331658291457,17.254368070953436,0.129999999999999,0.129999999999999,0.129999999999999,0.16000000000000014,0.017063345381757244,0.02445844071917236,0.004235356886056252,0.4755226708638474,0.5159795259905957,0.008497803145556867,0.10735180533124453,0.9915021968544432,0.0055433405060580304,0.6744356133983032,0.008497803145556867,1.0
3,300158.076,5991833.19,16.87,0.056774407379852,0.050275834895783585,0.03382731281118529,0.037663328166504105,16.977,17.044999999999998,17.045175879396986,17.04997772828508,-0.029999999999997584,-0.029999999999997584,-0.029999999999997584,-0.029999999999997584,0.17517215557745658,0.1754916376521578,0.18002712495217568,0.08101671389884814,0.8841300782028114,0.034853207898340434,0.16254061777488255,0.9651467921016595,0.017838344204020935,0.769409700607339,0.034853207898340434,1.0
4,300231.649,5991526.686,18.4,0.09481640952467837,0.06085348932576143,0.04295504252578452,0.04245519934839829,18.479166666666668,18.518958333333334,18.5053,18.49729490022173,0.09999999999999787,0.09999999999999787,0.09999999999999787,0.09999999999999787,0.11879869701806457,0.10509097125031988,0.09736784314009128,0.20953810849638393,0.7598602138841641,0.030601677619451952,0.15881211078398771,0.9693983223805481,0.016804288514863965,0.7600775818341438,0.030601677619451952,1.0
5,300201.416,5991741.618,17.56,0.07691790192382768,0.09173575452706179,0.05425694962780854,0.04301584758703971,17.611818181818183,17.736170212765956,17.77595,17.763658536585368,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.1762119156192057,0.21601507352534102,0.2036499526593616,0.09160944541620118,0.8706478522684497,0.037742702315349166,0.16692803954573182,0.9622572976846508,0.019393688577875764,0.7742442280058555,0.037742702315349166,1.0
6,300135.174,5991905.844,17.54,0.030767948691237702,0.03866429278070254,0.053329166503893424,0.05409437007085343,17.71666666666667,17.700833333333332,17.67,17.6492576419214,-0.15000000000000213,-0.10999999999999943,-0.03999999999999915,-0.010000000000001563,0.1852008911664598,0.16816971282241866,0.1597613545600325,0.823046975843302,0.17424163877587598,0.002711385380822058,0.0663627849007028,0.997288614619178,0.002298437893777807,0.4386000307354417,0.002711385380822058,1.0
7,300190.505,5991694.605,18.02,0.0927459874162664,0.053872960920737976,0.04411994853479239,0.04895356356834477,17.992727272727272,18.016530612244896,18.01872448979592,18.016953642384106,0.21000000000000085,0.21000000000000085,0.21000000000000085,0.21000000000000085,0.0035802207421511416,0.0010979563085129487,0.0030386555299628535,0.4183506935213365,0.5503830065605864,0.03126629991807717,0.16304253678214867,0.9687337000819228,0.019384957150936244,0.7406319017618918,0.03126629991807717,1.0
8,300190.447,5991775.207,17.33,0.06369570517030804,0.05413775955806418,0.03582661191223045,0.0327389072795075,17.535,17.610232558139536,17.626868686868686,17.61580357142857,-0.08000000000000185,-0.08000000000000185,-0.08000000000000185,-0.08000000000000185,0.27981579353217967,0.296936733466282,0.2857801355712582,0.49575561422938086,0.47598883327368535,0.028255552496933786,0.15819077705791934,0.9717444475030661,0.018437555389970113,0.717944844301727,0.028255552496933786,1.0
9,300191.542,5991774.587,17.51,0.02534608929251679,0.025570031885241172,0.04352758612384635,0.04225998286455268,17.586666666666666,17.60408163265306,17.60115,17.597439293598235,-0.03999999999999915,-0.03999999999999915,0.10000000000000142,0.10000000000000142,0.0941310778289335,0.09117517742561178,0.08737719790951816,0.2595886331407684,0.7351056503286554,0.005305716530576153,0.09038544730825049,0.9946942834694238,0.0030392762842611303,0.7005601455459015,0.005305716530576153,1.0
